from_id,year,to_id,Wk,Month,Date,TrueYear,Day,WinPts,WinTeamHome,LosePts,Time,TV,Month2,GameDate,Rk,Conf,Overall W,Overall L,Overall Pct,Conference W,Conference L,Conference Pct,PPG,OPPG,SRS SRS,SRS SOS,Polls AP Pre,Polls AP High,Polls AP Post,Polls AP Curr
California,2005,Arizona,5,Oct,1,2005,Sat,28,TRUE,0,NA,NA,10,2005-10-01,84,Pac-10,8,4,0.667,4,4,0.5,32.9,21.2,8.64,-0.03,19,10,25,NA
California,2005,Illinois,3,Sep,17,2005,Sat,35,TRUE,20,NA,NA,9,2005-09-17,84,Pac-10,8,4,0.667,4,4,0.5,32.9,21.2,8.64,-0.03,19,10,25,NA
California,2005,New Mexico State,4,Sep,23,2005,Fri,41,FALSE,13,NA,NA,9,2005-09-23,84,Pac-10,8,4,0.667,4,4,0.5,32.9,21.2,8.64,-0.03,19,10,25,NA
Central Michigan,2005,Ohio,7,Oct,15,2005,Sat,37,TRUE,10,NA,NA,10,2005-10-15,69,MAC (West),6,5,0.545,5,3,0.625,23.6,23.6,-0.42,-1.69,NA,NA,NA,NA
Central Michigan,2005,Miami (OH),2,Sep,10,2005,Sat,38,FALSE,37,NA,NA,9,2005-09-10,69,MAC (West),6,5,0.545,5,3,0.625,23.6,23.6,-0.42,-1.69,NA,NA,NA,NA
Central Michigan,2005,Toledo,9,Oct,29,2005,Sat,21,TRUE,17,NA,NA,10,2005-10-29,69,MAC (West),6,5,0.545,5,3,0.625,23.6,23.6,-0.42,-1.69,NA,NA,NA,NA
Central Michigan,2005,Ball State,12,Nov,19,2005,Sat,31,FALSE,24,NA,NA,11,2005-11-19,69,MAC (West),6,5,0.545,5,3,0.625,23.6,23.6,-0.42,-1.69,NA,NA,NA,NA
Central Michigan,2005,Army,6,Oct,8,2005,Sat,14,FALSE,10,NA,NA,10,2005-10-08,69,MAC (West),6,5,0.545,5,3,0.625,23.6,23.6,-0.42,-1.69,NA,NA,NA,NA
Central Michigan,2005,Akron,5,Oct,1,2005,Sat,31,FALSE,17,NA,NA,10,2005-10-01,69,MAC (West),6,5,0.545,5,3,0.625,23.6,23.6,-0.42,-1.69,NA,NA,NA,NA
Cincinnati,2005,Eastern Michigan,1,Sep,1,2005,Thu,28,TRUE,26,NA,NA,9,2005-09-01,31,Big East,4,7,0.364,2,5,0.286,17.5,31.4,-9.2,1.26,NA,NA,NA,NA
Cincinnati,2005,Syracuse,9,Oct,29,2005,Sat,22,FALSE,16,NA,NA,10,2005-10-29,31,Big East,4,7,0.364,2,5,0.286,17.5,31.4,-9.2,1.26,NA,NA,NA,NA
Cincinnati,2005,Connecticut,7,Oct,15,2005,Sat,28,TRUE,17,NA,NA,10,2005-10-15,31,Big East,4,7,0.364,2,5,0.286,17.5,31.4,-9.2,1.26,NA,NA,NA,NA
Clemson,2005,Colorado,16,Dec,27,2005,Tue,19,TRUE,10,NA,NA,12,2005-12-27,3,ACC (Atlantic),8,4,0.667,4,4,0.5,26.3,17.6,11.09,3.42,NA,20,21,NA
Clemson,2005,Texas A&M,1,Sep,3,2005,Sat,25,TRUE,24,NA,NA,9,2005-09-03,3,ACC (Atlantic),8,4,0.667,4,4,0.5,26.3,17.6,11.09,3.42,NA,20,21,NA
Clemson,2005,Duke,10,Nov,5,2005,Sat,49,TRUE,20,NA,NA,11,2005-11-05,3,ACC (Atlantic),8,4,0.667,4,4,0.5,26.3,17.6,11.09,3.42,NA,20,21,NA
Clemson,2005,Temple,8,Oct,22,2005,Sat,37,TRUE,7,NA,NA,10,2005-10-22,3,ACC (Atlantic),8,4,0.667,4,4,0.5,26.3,17.6,11.09,3.42,NA,20,21,NA
Clemson,2005,South Carolina,12,Nov,19,2005,Sat,13,FALSE,9,NA,NA,11,2005-11-19,3,ACC (Atlantic),8,4,0.667,4,4,0.5,26.3,17.6,11.09,3.42,NA,20,21,NA
Clemson,2005,Florida State,11,Nov,12,2005,Sat,35,TRUE,14,NA,NA,11,2005-11-12,3,ACC (Atlantic),8,4,0.667,4,4,0.5,26.3,17.6,11.09,3.42,NA,20,21,NA
Clemson,2005,North Carolina State,7,Oct,13,2005,Thu,31,FALSE,10,NA,NA,10,2005-10-13,3,ACC (Atlantic),8,4,0.667,4,4,0.5,26.3,17.6,11.09,3.42,NA,20,21,NA
Clemson,2005,Maryland,2,Sep,10,2005,Sat,28,FALSE,24,NA,NA,9,2005-09-10,3,ACC (Atlantic),8,4,0.667,4,4,0.5,26.3,17.6,11.09,3.42,NA,20,21,NA
Colorado,2005,Texas A&M,6,Oct,8,2005,Sat,41,TRUE,20,NA,NA,10,2005-10-08,13,Big 12 (North),7,6,0.538,5,3,0.625,23.5,23.6,6.6,5.37,NA,22,NA,NA
Colorado,2005,Kansas,8,Oct,22,2005,Sat,44,TRUE,13,NA,NA,10,2005-10-22,13,Big 12 (North),7,6,0.538,5,3,0.625,23.5,23.6,6.6,5.37,NA,22,NA,NA
Colorado,2005,New Mexico State,2,Sep,10,2005,Sat,39,TRUE,0,NA,NA,9,2005-09-10,13,Big 12 (North),7,6,0.538,5,3,0.625,23.5,23.6,6.6,5.37,NA,22,NA,NA
Colorado,2005,Colorado State,1,Sep,3,2005,Sat,31,TRUE,28,NA,NA,9,2005-09-03,13,Big 12 (North),7,6,0.538,5,3,0.625,23.5,23.6,6.6,5.37,NA,22,NA,NA
Colorado,2005,Oklahoma State,5,Oct,1,2005,Sat,34,FALSE,0,NA,NA,10,2005-10-01,13,Big 12 (North),7,6,0.538,5,3,0.625,23.5,23.6,6.6,5.37,NA,22,NA,NA
Colorado,2005,Missouri,10,Nov,5,2005,Sat,41,TRUE,12,NA,NA,11,2005-11-05,13,Big 12 (North),7,6,0.538,5,3,0.625,23.5,23.6,6.6,5.37,NA,22,NA,NA
Colorado,2005,Kansas State,9,Oct,29,2005,Sat,23,FALSE,20,NA,NA,10,2005-10-29,13,Big 12 (North),7,6,0.538,5,3,0.625,23.5,23.6,6.6,5.37,NA,22,NA,NA
Colorado State,2005,Wyoming,8,Oct,22,2005,Sat,39,TRUE,31,NA,NA,10,2005-10-22,74,MWC,6,6,0.5,5,3,0.625,26.8,30.8,-2.76,0.16,NA,NA,NA,NA
Colorado State,2005,New Mexico,9,Oct,28,2005,Fri,35,FALSE,25,NA,NA,10,2005-10-28,74,MWC,6,6,0.5,5,3,0.625,26.8,30.8,-2.76,0.16,NA,NA,NA,NA
Colorado State,2005,Nevada-Las Vegas,12,Nov,19,2005,Sat,31,FALSE,27,NA,NA,11,2005-11-19,74,MWC,6,6,0.5,5,3,0.625,26.8,30.8,-2.76,0.16,NA,NA,NA,NA
Colorado State,2005,Utah,6,Oct,8,2005,Sat,21,TRUE,17,NA,NA,10,2005-10-08,74,MWC,6,6,0.5,5,3,0.625,26.8,30.8,-2.76,0.16,NA,NA,NA,NA
Colorado State,2005,Air Force,5,Sep,29,2005,Thu,41,TRUE,23,NA,NA,9,2005-09-29,74,MWC,6,6,0.5,5,3,0.625,26.8,30.8,-2.76,0.16,NA,NA,NA,NA
Colorado State,2005,Nevada,4,Sep,24,2005,Sat,42,TRUE,21,NA,NA,9,2005-09-24,74,MWC,6,6,0.5,5,3,0.625,26.8,30.8,-2.76,0.16,NA,NA,NA,NA
Connecticut,2005,Syracuse,6,Oct,7,2005,Fri,26,TRUE,7,NA,NA,10,2005-10-07,30,Big East,5,6,0.455,2,5,0.286,24.7,19.2,-1.88,-2.51,NA,NA,NA,NA
Connecticut,2005,Buffalo,1,Sep,1,2005,Thu,38,TRUE,0,NA,NA,9,2005-09-01,30,Big East,5,6,0.455,2,5,0.286,24.7,19.2,-1.88,-2.51,NA,NA,NA,NA
Connecticut,2005,South Florida,13,Nov,26,2005,Sat,15,TRUE,10,NA,NA,11,2005-11-26,30,Big East,5,6,0.455,2,5,0.286,24.7,19.2,-1.88,-2.51,NA,NA,NA,NA
Connecticut,2005,Army,5,Oct,1,2005,Sat,47,FALSE,13,NA,NA,10,2005-10-01,30,Big East,5,6,0.455,2,5,0.286,24.7,19.2,-1.88,-2.51,NA,NA,NA,NA
Duke,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,ACC (Coastal),1,10,0.091,0,8,0,16.1,37.1,-10.71,4.29,NA,NA,NA,NA
East Carolina,2005,Marshall,12,Nov,19,2005,Sat,34,FALSE,29,NA,NA,11,2005-11-19,47,CUSA (East),5,6,0.455,4,4,0.5,24.3,28.8,-6.49,-2.86,NA,NA,NA,NA
East Carolina,2005,Duke,1,Sep,3,2005,Sat,24,TRUE,21,NA,NA,9,2005-09-03,47,CUSA (East),5,6,0.455,4,4,0.5,24.3,28.8,-6.49,-2.86,NA,NA,NA,NA
East Carolina,2005,Rice,6,Oct,8,2005,Sat,41,TRUE,28,NA,NA,10,2005-10-08,47,CUSA (East),5,6,0.455,4,4,0.5,24.3,28.8,-6.49,-2.86,NA,NA,NA,NA
Eastern Michigan,2005,Central Michigan,4,Sep,24,2005,Sat,23,FALSE,20,NA,NA,9,2005-09-24,71,MAC (West),4,7,0.364,3,5,0.375,21.8,26.8,-7.42,-4.33,NA,NA,NA,NA
Eastern Michigan,2005,Louisiana-Lafayette,2,Sep,10,2005,Sat,31,TRUE,10,NA,NA,9,2005-09-10,71,MAC (West),4,7,0.364,3,5,0.375,21.8,26.8,-7.42,-4.33,NA,NA,NA,NA
Eastern Michigan,2005,Kent State,5,Oct,1,2005,Sat,27,TRUE,20,NA,NA,10,2005-10-01,71,MAC (West),4,7,0.364,3,5,0.375,21.8,26.8,-7.42,-4.33,NA,NA,NA,NA
Eastern Michigan,2005,Buffalo,12,Nov,19,2005,Sat,38,FALSE,14,NA,NA,11,2005-11-19,71,MAC (West),4,7,0.364,3,5,0.375,21.8,26.8,-7.42,-4.33,NA,NA,NA,NA
Florida,2005,Louisiana Tech,2,Sep,10,2005,Sat,41,TRUE,3,NA,NA,9,2005-09-10,92,SEC (East),9,3,0.75,5,3,0.625,28.6,18.8,12.32,3.82,10,5,12,NA
Florida,2005,Florida State,13,Nov,26,2005,Sat,34,TRUE,7,NA,NA,11,2005-11-26,92,SEC (East),9,3,0.75,5,3,0.625,28.6,18.8,12.32,3.82,10,5,12,NA
Florida,2005,Kentucky,4,Sep,24,2005,Sat,49,FALSE,28,NA,NA,9,2005-09-24,92,SEC (East),9,3,0.75,5,3,0.625,28.6,18.8,12.32,3.82,10,5,12,NA
Florida,2005,Mississippi State,6,Oct,8,2005,Sat,35,TRUE,9,NA,NA,10,2005-10-08,92,SEC (East),9,3,0.75,5,3,0.625,28.6,18.8,12.32,3.82,10,5,12,NA
Florida,2005,Iowa,17,Jan,2,2006,Mon,31,TRUE,24,NA,NA,1,2006-01-02,92,SEC (East),9,3,0.75,5,3,0.625,28.6,18.8,12.32,3.82,10,5,12,NA
Florida,2005,Georgia,9,Oct,29,2005,Sat,14,TRUE,10,NA,NA,10,2005-10-29,92,SEC (East),9,3,0.75,5,3,0.625,28.6,18.8,12.32,3.82,10,5,12,NA
Florida,2005,Wyoming,1,Sep,3,2005,Sat,32,TRUE,14,NA,NA,9,2005-09-03,92,SEC (East),9,3,0.75,5,3,0.625,28.6,18.8,12.32,3.82,10,5,12,NA
Florida,2005,Vanderbilt,10,Nov,5,2005,Sat,49,TRUE,42,NA,NA,11,2005-11-05,92,SEC (East),9,3,0.75,5,3,0.625,28.6,18.8,12.32,3.82,10,5,12,NA
Florida,2005,Tennessee,3,Sep,17,2005,Sat,16,TRUE,7,NA,NA,9,2005-09-17,92,SEC (East),9,3,0.75,5,3,0.625,28.6,18.8,12.32,3.82,10,5,12,NA
Florida Atlantic,2005,Louisiana-Lafayette,6,Oct,6,2005,Thu,28,FALSE,10,NA,NA,10,2005-10-06,109,Sun Belt,2,9,0.182,2,5,0.286,13.5,30.8,-18.39,-6.85,NA,NA,NA,NA
Florida Atlantic,2005,North Texas,11,Nov,12,2005,Sat,26,TRUE,23,NA,NA,11,2005-11-12,109,Sun Belt,2,9,0.182,2,5,0.286,13.5,30.8,-18.39,-6.85,NA,NA,NA,NA
Florida International,2005,Florida Atlantic,13,Nov,26,2005,Sat,52,TRUE,6,NA,NA,11,2005-11-26,106,Sun Belt,5,6,0.455,3,4,0.429,23.4,29.4,-14.88,-11.69,NA,NA,NA,NA
Florida International,2005,Middle Tennessee State,14,Dec,3,2005,Sat,35,TRUE,31,NA,NA,12,2005-12-03,106,Sun Belt,5,6,0.455,3,4,0.429,23.4,29.4,-14.88,-11.69,NA,NA,NA,NA
Florida International,2005,Louisiana-Monroe,10,Nov,5,2005,Sat,31,FALSE,29,NA,NA,11,2005-11-05,106,Sun Belt,5,6,0.455,3,4,0.429,23.4,29.4,-14.88,-11.69,NA,NA,NA,NA
Florida State,2005,Miami (FL),1,Sep,5,2005,Mon,10,TRUE,7,NA,NA,9,2005-09-05,2,ACC (Atlantic),8,5,0.615,5,3,0.625,28.9,22,9.36,5.05,14,4,23,NA
Florida State,2005,Syracuse,5,Oct,1,2005,Sat,38,TRUE,14,NA,NA,10,2005-10-01,2,ACC (Atlantic),8,5,0.615,5,3,0.625,28.9,22,9.36,5.05,14,4,23,NA
Florida State,2005,Wake Forest,6,Oct,8,2005,Sat,41,TRUE,24,NA,NA,10,2005-10-08,2,ACC (Atlantic),8,5,0.615,5,3,0.625,28.9,22,9.36,5.05,14,4,23,NA
Florida State,2005,Boston College,3,Sep,17,2005,Sat,28,FALSE,17,NA,NA,9,2005-09-17,2,ACC (Atlantic),8,5,0.615,5,3,0.625,28.9,22,9.36,5.05,14,4,23,NA
Florida State,2005,Virginia Tech,14,Dec,3,2005,Sat,27,TRUE,22,NA,NA,12,2005-12-03,2,ACC (Atlantic),8,5,0.615,5,3,0.625,28.9,22,9.36,5.05,14,4,23,NA
Florida State,2005,Maryland,9,Oct,29,2005,Sat,35,TRUE,27,NA,NA,10,2005-10-29,2,ACC (Atlantic),8,5,0.615,5,3,0.625,28.9,22,9.36,5.05,14,4,23,NA
Florida State,2005,Duke,8,Oct,22,2005,Sat,55,FALSE,24,NA,NA,10,2005-10-22,2,ACC (Atlantic),8,5,0.615,5,3,0.625,28.9,22,9.36,5.05,14,4,23,NA
Fresno State,2005,San Jose State,10,Nov,5,2005,Sat,45,TRUE,7,NA,NA,11,2005-11-05,114,WAC,8,5,0.615,6,2,0.75,37.8,22.5,5.72,-4.82,24,16,NA,NA
Fresno State,2005,Hawaii,9,Oct,29,2005,Sat,27,FALSE,13,NA,NA,10,2005-10-29,114,WAC,8,5,0.615,6,2,0.75,37.8,22.5,5.72,-4.82,24,16,NA,NA
Fresno State,2005,Toledo,5,Sep,27,2005,Tue,44,TRUE,14,NA,NA,9,2005-09-27,114,WAC,8,5,0.615,6,2,0.75,37.8,22.5,5.72,-4.82,24,16,NA,NA
Fresno State,2005,New Mexico State,6,Oct,8,2005,Sat,37,FALSE,7,NA,NA,10,2005-10-08,114,WAC,8,5,0.615,6,2,0.75,37.8,22.5,5.72,-4.82,24,16,NA,NA
Fresno State,2005,Boise State,11,Nov,10,2005,Thu,27,TRUE,7,NA,NA,11,2005-11-10,114,WAC,8,5,0.615,6,2,0.75,37.8,22.5,5.72,-4.82,24,16,NA,NA
Fresno State,2005,Idaho,8,Oct,22,2005,Sat,40,FALSE,10,NA,NA,10,2005-10-22,114,WAC,8,5,0.615,6,2,0.75,37.8,22.5,5.72,-4.82,24,16,NA,NA
Fresno State,2005,Utah State,7,Oct,15,2005,Sat,53,TRUE,21,NA,NA,10,2005-10-15,114,WAC,8,5,0.615,6,2,0.75,37.8,22.5,5.72,-4.82,24,16,NA,NA
Georgia,2005,Louisiana-Monroe,3,Sep,17,2005,Sat,44,TRUE,7,NA,NA,9,2005-09-17,91,SEC (East),10,3,0.769,6,2,0.75,29.5,16.4,13.75,3.36,13,4,10,NA
Georgia,2005,Tennessee,6,Oct,8,2005,Sat,27,FALSE,14,NA,NA,10,2005-10-08,91,SEC (East),10,3,0.769,6,2,0.75,29.5,16.4,13.75,3.36,13,4,10,NA
Georgia,2005,Arkansas,8,Oct,22,2005,Sat,23,TRUE,20,NA,NA,10,2005-10-22,91,SEC (East),10,3,0.769,6,2,0.75,29.5,16.4,13.75,3.36,13,4,10,NA
Georgia,2005,Vanderbilt,7,Oct,15,2005,Sat,34,FALSE,17,NA,NA,10,2005-10-15,91,SEC (East),10,3,0.769,6,2,0.75,29.5,16.4,13.75,3.36,13,4,10,NA
Georgia,2005,Kentucky,12,Nov,19,2005,Sat,45,TRUE,13,NA,NA,11,2005-11-19,91,SEC (East),10,3,0.769,6,2,0.75,29.5,16.4,13.75,3.36,13,4,10,NA
Georgia,2005,South Carolina,2,Sep,10,2005,Sat,17,TRUE,15,NA,NA,9,2005-09-10,91,SEC (East),10,3,0.769,6,2,0.75,29.5,16.4,13.75,3.36,13,4,10,NA
Georgia,2005,Boise State,1,Sep,3,2005,Sat,48,TRUE,13,NA,NA,9,2005-09-03,91,SEC (East),10,3,0.769,6,2,0.75,29.5,16.4,13.75,3.36,13,4,10,NA
Georgia,2005,Mississippi State,4,Sep,24,2005,Sat,23,FALSE,10,NA,NA,9,2005-09-24,91,SEC (East),10,3,0.769,6,2,0.75,29.5,16.4,13.75,3.36,13,4,10,NA
Georgia,2005,Georgia Tech,13,Nov,26,2005,Sat,14,FALSE,7,NA,NA,11,2005-11-26,91,SEC (East),10,3,0.769,6,2,0.75,29.5,16.4,13.75,3.36,13,4,10,NA
Georgia Tech,2005,Miami (FL),12,Nov,19,2005,Sat,14,FALSE,10,NA,NA,11,2005-11-19,9,ACC (Coastal),7,5,0.583,5,3,0.625,18.5,20.1,7.31,6.48,NA,15,NA,NA
Georgia Tech,2005,Auburn,1,Sep,3,2005,Sat,23,FALSE,14,NA,NA,9,2005-09-03,9,ACC (Coastal),7,5,0.583,5,3,0.625,18.5,20.1,7.31,6.48,NA,15,NA,NA
Georgia Tech,2005,Duke,7,Oct,15,2005,Sat,35,FALSE,10,NA,NA,10,2005-10-15,9,ACC (Coastal),7,5,0.583,5,3,0.625,18.5,20.1,7.31,6.48,NA,15,NA,NA
Georgia Tech,2005,Connecticut,3,Sep,17,2005,Sat,28,TRUE,13,NA,NA,9,2005-09-17,9,ACC (Coastal),7,5,0.583,5,3,0.625,18.5,20.1,7.31,6.48,NA,15,NA,NA
Georgia Tech,2005,Clemson,9,Oct,29,2005,Sat,10,TRUE,9,NA,NA,10,2005-10-29,9,ACC (Coastal),7,5,0.583,5,3,0.625,18.5,20.1,7.31,6.48,NA,15,NA,NA
Georgia Tech,2005,Wake Forest,10,Nov,5,2005,Sat,30,TRUE,17,NA,NA,11,2005-11-05,9,ACC (Coastal),7,5,0.583,5,3,0.625,18.5,20.1,7.31,6.48,NA,15,NA,NA
Georgia Tech,2005,North Carolina,2,Sep,10,2005,Sat,27,TRUE,21,NA,NA,9,2005-09-10,9,ACC (Coastal),7,5,0.583,5,3,0.625,18.5,20.1,7.31,6.48,NA,15,NA,NA
Hawaii,2005,San Jose State,8,Oct,22,2005,Sat,45,FALSE,38,NA,NA,10,2005-10-22,115,WAC,5,7,0.417,4,4,0.5,30.7,35.7,-5.61,-2.86,NA,NA,NA,NA
Hawaii,2005,Idaho,4,Sep,24,2005,Sat,24,FALSE,0,NA,NA,9,2005-09-24,115,WAC,5,7,0.417,4,4,0.5,30.7,35.7,-5.61,-2.86,NA,NA,NA,NA
Hawaii,2005,New Mexico State,7,Oct,15,2005,Sat,49,TRUE,28,NA,NA,10,2005-10-15,115,WAC,5,7,0.417,4,4,0.5,30.7,35.7,-5.61,-2.86,NA,NA,NA,NA
Hawaii,2005,San Diego State,14,Dec,3,2005,Sat,49,TRUE,38,NA,NA,12,2005-12-03,115,WAC,5,7,0.417,4,4,0.5,30.7,35.7,-5.61,-2.86,NA,NA,NA,NA
Hawaii,2005,Utah State,11,Nov,12,2005,Sat,50,TRUE,23,NA,NA,11,2005-11-12,115,WAC,5,7,0.417,4,4,0.5,30.7,35.7,-5.61,-2.86,NA,NA,NA,NA
Houston,2005,Tulsa,5,Oct,1,2005,Sat,30,FALSE,23,NA,NA,10,2005-10-01,52,CUSA (West),6,6,0.5,4,4,0.5,28.1,27,-2.93,-3.85,NA,NA,NA,NA
Houston,2005,Tulane,6,Oct,8,2005,Sat,35,TRUE,14,NA,NA,10,2005-10-08,52,CUSA (West),6,6,0.5,4,4,0.5,28.1,27,-2.93,-3.85,NA,NA,NA,NA
Houston,2005,Southern Mississippi,11,Nov,13,2005,Sun,27,TRUE,24,NA,NA,11,2005-11-13,52,CUSA (West),6,6,0.5,4,4,0.5,28.1,27,-2.93,-3.85,NA,NA,NA,NA
Houston,2005,Rice,13,Nov,26,2005,Sat,35,TRUE,18,NA,NA,11,2005-11-26,52,CUSA (West),6,6,0.5,4,4,0.5,28.1,27,-2.93,-3.85,NA,NA,NA,NA
Houston,2005,Mississippi State,8,Oct,22,2005,Sat,28,FALSE,16,NA,NA,10,2005-10-22,52,CUSA (West),6,6,0.5,4,4,0.5,28.1,27,-2.93,-3.85,NA,NA,NA,NA
Idaho,2005,Utah State,5,Oct,1,2005,Sat,27,TRUE,13,NA,NA,10,2005-10-01,118,WAC,2,9,0.182,2,6,0.25,22.1,38.1,-19.37,-7.28,NA,NA,NA,NA
Idaho,2005,New Mexico State,9,Oct,29,2005,Sat,38,FALSE,37,NA,NA,10,2005-10-29,118,WAC,2,9,0.182,2,6,0.25,22.1,38.1,-19.37,-7.28,NA,NA,NA,NA
Illinois,2005,San Jose State,2,Sep,10,2005,Sat,40,TRUE,19,NA,NA,9,2005-09-10,43,Big Ten,2,9,0.182,0,8,0,17,39.5,-7.54,7.37,NA,NA,NA,NA
Illinois,2005,Rutgers,1,Sep,3,2005,Sat,33,TRUE,30,NA,NA,9,2005-09-03,43,Big Ten,2,9,0.182,0,8,0,17,39.5,-7.54,7.37,NA,NA,NA,NA
Indiana,2005,Illinois,6,Oct,8,2005,Sat,36,TRUE,13,NA,NA,10,2005-10-08,42,Big Ten,4,7,0.364,1,7,0.125,22.5,32.8,-3.5,4.68,NA,NA,NA,NA
Indiana,2005,Central Michigan,1,Sep,2,2005,Fri,20,FALSE,13,NA,NA,9,2005-09-02,42,Big Ten,4,7,0.364,1,7,0.125,22.5,32.8,-3.5,4.68,NA,NA,NA,NA
Indiana,2005,Kentucky,3,Sep,17,2005,Sat,38,TRUE,14,NA,NA,9,2005-09-17,42,Big Ten,4,7,0.364,1,7,0.125,22.5,32.8,-3.5,4.68,NA,NA,NA,NA
Iowa,2005,Purdue,6,Oct,8,2005,Sat,34,FALSE,17,NA,NA,10,2005-10-08,36,Big Ten,7,5,0.583,5,3,0.625,30,20,11.3,5.05,11,8,NA,NA
Iowa,2005,Minnesota,12,Nov,19,2005,Sat,52,TRUE,28,NA,NA,11,2005-11-19,36,Big Ten,7,5,0.583,5,3,0.625,30,20,11.3,5.05,11,8,NA,NA
Iowa,2005,Wisconsin,11,Nov,12,2005,Sat,20,FALSE,10,NA,NA,11,2005-11-12,36,Big Ten,7,5,0.583,5,3,0.625,30,20,11.3,5.05,11,8,NA,NA
Iowa,2005,Indiana,7,Oct,15,2005,Sat,38,TRUE,21,NA,NA,10,2005-10-15,36,Big Ten,7,5,0.583,5,3,0.625,30,20,11.3,5.05,11,8,NA,NA
Iowa,2005,Ball State,1,Sep,3,2005,Sat,56,TRUE,0,NA,NA,9,2005-09-03,36,Big Ten,7,5,0.583,5,3,0.625,30,20,11.3,5.05,11,8,NA,NA
Iowa,2005,Illinois,5,Oct,1,2005,Sat,35,TRUE,7,NA,NA,10,2005-10-01,36,Big Ten,7,5,0.583,5,3,0.625,30,20,11.3,5.05,11,8,NA,NA
Iowa State,2005,Kansas State,10,Nov,5,2005,Sat,45,TRUE,17,NA,NA,11,2005-11-05,15,Big 12 (North),7,5,0.583,4,4,0.5,28.3,19.2,8.48,1.32,NA,22,NA,NA
Iowa State,2005,Colorado,11,Nov,12,2005,Sat,30,TRUE,16,NA,NA,11,2005-11-12,15,Big 12 (North),7,5,0.583,4,4,0.5,28.3,19.2,8.48,1.32,NA,22,NA,NA
Iowa State,2005,Texas A&M,9,Oct,29,2005,Sat,42,FALSE,14,NA,NA,10,2005-10-29,15,Big 12 (North),7,5,0.583,4,4,0.5,28.3,19.2,8.48,1.32,NA,22,NA,NA
Iowa State,2005,Army,4,Sep,23,2005,Fri,28,FALSE,21,NA,NA,9,2005-09-23,15,Big 12 (North),7,5,0.583,4,4,0.5,28.3,19.2,8.48,1.32,NA,22,NA,NA
Iowa State,2005,Oklahoma State,8,Oct,22,2005,Sat,37,TRUE,10,NA,NA,10,2005-10-22,15,Big 12 (North),7,5,0.583,4,4,0.5,28.3,19.2,8.48,1.32,NA,22,NA,NA
Iowa State,2005,Iowa,2,Sep,10,2005,Sat,23,TRUE,3,NA,NA,9,2005-09-10,15,Big 12 (North),7,5,0.583,4,4,0.5,28.3,19.2,8.48,1.32,NA,22,NA,NA
Kansas,2005,Florida Atlantic,1,Sep,3,2005,Sat,30,TRUE,19,NA,NA,9,2005-09-03,17,Big 12 (North),7,5,0.583,3,5,0.375,22.4,22,5.22,2.39,NA,NA,NA,NA
Kansas,2005,Missouri,9,Oct,29,2005,Sat,13,TRUE,3,NA,NA,10,2005-10-29,17,Big 12 (North),7,5,0.583,3,5,0.375,22.4,22,5.22,2.39,NA,NA,NA,NA
Kansas,2005,Nebraska,10,Nov,5,2005,Sat,40,TRUE,15,NA,NA,11,2005-11-05,17,Big 12 (North),7,5,0.583,3,5,0.375,22.4,22,5.22,2.39,NA,NA,NA,NA
Kansas,2005,Louisiana Tech,3,Sep,17,2005,Sat,34,TRUE,14,NA,NA,9,2005-09-17,17,Big 12 (North),7,5,0.583,3,5,0.375,22.4,22,5.22,2.39,NA,NA,NA,NA
Kansas,2005,Houston,15,Dec,23,2005,Fri,42,TRUE,13,NA,NA,12,2005-12-23,17,Big 12 (North),7,5,0.583,3,5,0.375,22.4,22,5.22,2.39,NA,NA,NA,NA
Kansas,2005,Iowa State,13,Nov,26,2005,Sat,24,TRUE,21,NA,NA,11,2005-11-26,17,Big 12 (North),7,5,0.583,3,5,0.375,22.4,22,5.22,2.39,NA,NA,NA,NA
Kansas State,2005,Missouri,12,Nov,19,2005,Sat,36,TRUE,28,NA,NA,11,2005-11-19,18,Big 12 (North),5,6,0.455,2,6,0.25,26.3,27.7,-1.42,1.22,NA,NA,NA,NA
Kansas State,2005,Marshall,2,Sep,10,2005,Sat,21,FALSE,19,NA,NA,9,2005-09-10,18,Big 12 (North),5,6,0.455,2,6,0.25,26.3,27.7,-1.42,1.22,NA,NA,NA,NA
Kansas State,2005,North Texas,4,Sep,24,2005,Sat,54,TRUE,7,NA,NA,9,2005-09-24,18,Big 12 (North),5,6,0.455,2,6,0.25,26.3,27.7,-1.42,1.22,NA,NA,NA,NA
Kansas State,2005,Kansas,6,Oct,8,2005,Sat,12,TRUE,3,NA,NA,10,2005-10-08,18,Big 12 (North),5,6,0.455,2,6,0.25,26.3,27.7,-1.42,1.22,NA,NA,NA,NA
Kansas State,2005,Florida International,1,Sep,3,2005,Sat,35,TRUE,21,NA,NA,9,2005-09-03,18,Big 12 (North),5,6,0.455,2,6,0.25,26.3,27.7,-1.42,1.22,NA,NA,NA,NA
Kent State,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,MAC (East),1,10,0.091,0,8,0,16.4,30.1,-17.23,-5.42,NA,NA,NA,NA
Kentucky,2005,Vanderbilt,11,Nov,12,2005,Sat,48,FALSE,43,NA,NA,11,2005-11-12,96,SEC (East),3,8,0.273,2,6,0.25,21.7,34.1,-9.06,2.03,NA,NA,NA,NA
